"Year","Rate","Bracket","Type"
2004,0.33,146750,"Single Filer"
2004,0.35,319100,"Single Filer"
2003,0.1,0,"Single Filer"
2003,0.15,7000,"Single Filer"
2003,0.25,28400,"Single Filer"
2003,0.28,68800,"Single Filer"
2003,0.33,143500,"Single Filer"
2003,0.35,311950,"Single Filer"
2002,0.1,0,"Single Filer"
2002,0.15,6000,"Single Filer"
2002,0.27,27950,"Single Filer"
2002,0.3,67700,"Single Filer"
2002,0.35,141250,"Single Filer"
2002,0.386,307050,"Single Filer"
2001,0.15,0,"Single Filer"
2001,0.275,27050,"Single Filer"
2001,0.305,65550,"Single Filer"
2001,0.355,136750,"Single Filer"
2001,0.391,297350,"Single Filer"
2000,0.15,0,"Single Filer"
2000,0.28,26250,"Single Filer"
2000,0.31,63550,"Single Filer"
2000,0.36,132600,"Single Filer"
2000,0.396,288350,"Single Filer"
1999,0.15,0,"Single Filer"
1999,0.28,25750,"Single Filer"
1999,0.31,62450,"Single Filer"
1999,0.36,130250,"Single Filer"
1999,0.396,283150,"Single Filer"
1998,0.15,0,"Single Filer"
1998,0.28,25350,"Single Filer"
1998,0.31,61400,"Single Filer"
1998,0.36,128100,"Single Filer"
1998,0.396,278450,"Single Filer"
1997,0.15,0,"Single Filer"
1997,0.28,24650,"Single Filer"
1997,0.31,59750,"Single Filer"
1997,0.36,124650,"Single Filer"
1997,0.396,271050,"Single Filer"
1996,0.15,0,"Single Filer"
1996,0.28,24000,"Single Filer"
1996,0.31,58150,"Single Filer"
1996,0.36,121300,"Single Filer"
1996,0.396,263750,"Single Filer"
1995,0.15,0,"Single Filer"
1995,0.28,23350,"Single Filer"
1995,0.31,56550,"Single Filer"
1995,0.36,117950,"Single Filer"
1995,0.396,256500,"Single Filer"
1994,0.15,0,"Single Filer"
1994,0.28,22750,"Single Filer"
1994,0.31,55100,"Single Filer"
1994,0.36,115000,"Single Filer"
1994,0.396,250000,"Single Filer"
1993,0.15,0,"Single Filer"
1993,0.28,22100,"Single Filer"
1993,0.31,53500,"Single Filer"
1993,0.36,115000,"Single Filer"
1993,0.396,250000,"Single Filer"
1992,0.15,0,"Single Filer"
1992,0.28,21450,"Single Filer"
1992,0.31,51900,"Single Filer"
1991,0.15,0,"Single Filer"
1991,0.28,20350,"Single Filer"
1991,0.31,49300,"Single Filer"
1990,0.15,0,"Single Filer"
1990,0.28,19450,"Single Filer"
1989,0.15,0,"Single Filer"
1989,0.28,18550,"Single Filer"
1988,0.15,0,"Single Filer"
1988,0.28,17850,"Single Filer"
1987,0.11,0,"Single Filer"
1987,0.15,1800,"Single Filer"
1987,0.28,16800,"Single Filer"
1987,0.35,27000,"Single Filer"
1987,0.385,54000,"Single Filer"
1986,0,0,"Single Filer"
1986,0.11,2480,"Single Filer"
1986,0.12,3670,"Single Filer"
